bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count
12828,How to Be Alone,Jonathan Franzen,3.60,0007153589,9780007153589,eng,306,327,34
12829,The Twenty-Seventh City,Jonathan Franzen,3.12,0312420145,9780312420147,eng,528,3511,329
12840,Second Ring of Power,Carlos Castaneda,4.02,0671732471,9780671732479,en-US,328,2692,34
12841,The Active Side of Infinity,Carlos Castaneda,4.16,006092960X,9780060929602,eng,288,1890,69
12842,Journey to Ixtlan,Carlos Castaneda,4.13,0671732463,9780671732462,eng,272,8139,251
12843,The Wheel of Time: The Shamans of Mexico Their Thoughts About Life Death & the Universe,Carlos Castaneda,4.04,074341280X,9780743412803,eng,304,917,36
12844,Power of Silence,Carlos Castaneda,4.21,067173248X,9780671732486,eng,288,2189,51
12845,Tales of Power,Carlos Castaneda,4.15,0671732528,9780671732523,en-US,304,4405,78
12846,Fire from Within,Carlos Castaneda,4.13,0671732501,9780671732509,en-US,304,2477,63
12847,The Art of Dreaming,Carlos Castaneda,4.11,1855384272,9781855384279,eng,260,3362,91
12851,The Best Stories of Fyodor Dostoevsky,Fyodor Dostoyevsky-David Magarshack,4.26,0345481267,9780345481269,eng,352,107,7
12852,The Best Short Stories,Fyodor Dostoyevsky-David Magarshack,4.26,0375756884,9780375756887,eng,320,2663,85
12853,Demons,Fyodor Dostoyevsky-Richard Pevear-Larissa Volokhonsky,4.26,0375411224,9780375411229,eng,733,193,22
12854,The Idiot,Fyodor Dostoyevsky-Richard Pevear-Larissa Volokhonsky,4.18,0375702245,9780375702242,eng,633,2612,275
12855,Great Short Works of Fyodor Dostoevsky,Fyodor Dostoyevsky-Ronald Hingley,4.41,0060726466,9780060726461,eng,768,1292,28
12856,The Idiot,Fyodor Dostoyevsky-Constance Garnett-Joseph Frank,4.18,1593080581,9781593080587,eng,578,405,50
12859,Celtic Tree Mysteries: Practical Druid Magic & Divination,Steve Blamires-Sandy Leuthner,3.93,1567180701,9781567180701,en-US,278,190,5
12873,Rebecca,Daphne du Maurier-Sally Beauman,4.22,1844080382,9781844080380,en-US,441,179051,8061
12876,Betraying Spinoza: The Renegade Jew Who Gave Us Modernity,Rebecca Goldstein,3.92,0805242090,9780805242096,en-US,304,508,77
12879,Shadow of the Moon (Moon #5),Rebecca York,3.79,042520961X,9780425209615,eng,336,530,25
12880,Black Lamb and Grey Falcon,Rebecca West-Christopher Hitchens,4.23,014310490X,9780143104902,eng,1181,1550,218
12881,Operation Shylock: A Confession,Philip Roth,3.77,009930791X,9780099307914,eng,400,3013,175
12882,Operation Shylock. Ein Bekenntnis,Philip Roth,3.77,3446176934,9783446176935,ger,464,1,0
12883,Operación Shylock,Philip Roth-Ramón Buenaventura,3.77,8497937554,9788497937559,spa,464,23,5
12885,Lost in the Funhouse,John Barth,3.71,0385240872,9780385240871,eng,205,4899,286
12896,Death of a Salesman: Text and Criticism,Arthur  Miller-Gerald Weales,3.50,0140247734,9780140247732,eng,448,900,43
12898,Death of a Salesman,Arthur  Miller,3.50,0435233076,9780435233075,eng,117,146272,2858
12901,CliffsNotes on Faulkner's As I Lay Dying (Cliffs Notes),James Lamar Roberts-William Faulkner-CliffsNotes,3.85,0822002108,9780822002109,eng,72,8,3
12905,The Sound and the Fury  As I Lay Dying  Sanctuary  Intruder in the Dust,William Faulkner,4.10,0706432088,9780706432084,eng,760,8,1
12906,CliffsNotes on Faulkner's Absalom  Absalom!,James Lamar Roberts-CliffsNotes,3.12,0822001101,9780822001102,eng,64,8,1
12912,The Aeneid,Virgil-Robert Fagles-Bernard Knox,3.83,0670038032,9780670038039,en-US,486,871,111
12914,The Aeneid,Virgil-Robert Fitzgerald,3.83,0679729526,9780679729525,eng,442,84215,1116
12916,The Aeneid,Virgil-David   West,3.83,0140449329,9780140449327,eng,290,937,89
12918,Aeneid,Virgil-Stanley Lombardo-W. R. Johnson,3.83,0872207315,9780872207318,eng,340,296,23
12919,Virgil  Vol 2: Aeneid Books 7-12  Appendix Vergiliana,Virgil-G.P. Goold,4.41,0674995864,9780674995864,mul,590,540,4
12920,The Aeneid,Virgil-W.F. Jackson Knight,3.83,0140440518,9780140440515,en-US,366,646,60
12922,The Castle of Otranto,Horace Walpole-E.F. Bleiler-Walter Scott,3.18,0486434125,9780486434124,eng,106,227,37
12923,The Castle of Otranto,Horace Walpole,3.18,0192834401,9780192834409,eng,125,15390,1133
12930,Messenger,Lois Lowry,3.91,0385732538,9780385732536,eng,169,89571,6445
12931,Gossamer,Lois Lowry,3.89,0618685502,9780618685509,eng,144,13463,1532
12932,Anastasia on Her Own (Anastasia Krupnik  #5),Lois Lowry,3.89,0440402913,9780440402916,eng,160,1498,45
12933,Stay!: Keeper's Story,Lois Lowry-True Kelley,3.92,0440415241,9780440415244,eng,128,188,31
12934,Find a Stranger  Say Goodbye,Lois Lowry,3.66,0440205417,9780440205418,eng,192,997,97
12935,The Silent Boy,Lois Lowry,3.72,0440419808,9780440419808,en-US,178,4933,591
12936,Gathering Blue,Lois Lowry,3.81,0385732562,9780385732567,eng,240,127855,9094
12937,See You Around  Sam! (Sam Krupnik  #3),Lois Lowry-Diane deGroat,3.68,0440414008,9780440414001,eng,128,235,15
12938,King Lear,William Shakespeare,3.90,074348276X,9780743482769,eng,316,148902,2663
12939,King Lear,William Shakespeare-Roma Gill,3.90,019832054X,9780198320548,eng,192,268,25
12941,King Lear,William Shakespeare-R.A. Foakes,3.90,1903436591,9781903436592,eng,456,1723,92
12944,King Lear,William Shakespeare-Barbara A. Mowat-Paul Werstine,3.90,0743484959,9780743484954,en-US,384,206,10
12947,The Turn of the Screw (Norton Critical Edition),Henry James-Deborah Esch-Jonathan Warren,3.44,039395904X,9780393959048,eng,271,746,86
12948,The Turn of the Screw,Henry James,3.44,0140620613,9780140620610,eng,131,63700,3855
12950,The Turn of the Screw and The Aspern Papers,Henry James-Anthony Curtis,3.79,0141439904,9780141439907,eng,272,6652,262
12951,The Turn of the Screw and Other Short Fiction,Henry James-R.W.B. Lewis,3.80,0553210599,9780553210590,eng,527,3010,133
12954,The Turn of the Screw,Henry James-Peter G. Beidler,3.44,0312406916,9780312406912,eng,386,609,77
12957,Much Ado About Nothing,William Shakespeare-Barbara A. Mowat-Paul Werstine-Robert          Jackson-Gail Kern Paster,4.06,0743482751,9780743482752,eng,246,188046,2429
12958,Much Ado about Nothing,William Shakespeare-Mary Berry-Michael Clamp,4.06,052161872X,9780521618724,eng,196,120,10
12960,Much Ado About Nothing,William Shakespeare-David L. Stevenson,4.06,0451526813,9780451526816,eng,166,1212,63
12961,Much Ado about Nothing (Oxford School Shakespeare),William Shakespeare-Roma Gill,4.06,0198320566,9780198320562,eng,160,13,2
12964,Much Ado about Nothing,William Shakespeare-Samuel West-Amanda Root-Arkangel Cast,4.06,1932219250,9781932219258,eng,18,35,7
12965,Much Ado about Nothing,William Shakespeare-F.H. Mares,4.06,0521532507,9780521532501,eng,188,68,10
12967,Winter's Tale,Mark Helprin,3.50,0156031191,9780156031196,eng,748,21422,3475
12969,Winter's Tales,Isak Dinesen-Karen Blixen,3.91,0679743340,9780679743347,eng,320,1420,96
12973,A Winter's Tale: The Wreck of the Florizel,Cassie Brown,3.93,0969876742,9780969876748,eng,276,42,4
12975,Twelfth Night,William Shakespeare-Alan Durband,3.98,0812036042,9780812036046,eng,256,147,18
12980,Twelfth Night,William Shakespeare-Barbara A. Mowat-Paul Werstine,3.98,0743484967,9780743484961,eng,222,182,16
12982,Twelfth Night,William Shakespeare,3.98,0141014709,9780141014708,en-GB,240,190,19
12984,Tempest (Star Wars: Legacy of the Force  #3),Troy Denning,3.82,0345477529,9780345477521,eng,400,5577,91
12990,Red: Passion and Patience in the Desert,Terry Tempest Williams,4.00,0375725180,9780375725180,eng,288,1238,96
12993,Hamlet  The Texts of 1603 and 1623,William Shakespeare-Neil Taylor,4.01,1904271553,9781904271550,eng,384,16,0
12994,Hamlet's Dresser: A Memoir,Bob      Smith,3.75,0684852705,9780684852706,eng,288,363,62
12995,The Hamlet,William Faulkner,3.87,0679736530,9780679736530,eng,409,4082,208
12996,Othello,William Shakespeare,3.88,0743477553,9780743477550,eng,314,261813,3996
12999,Othello,William Shakespeare-David Threlfall-Don Warrington-Anne-Marie Duff-Arkangel Cast,3.88,1932219269,9781932219265,eng,3,48,3
13002,Othello,William Shakespeare-Barbara A. Mowat-Paul Werstine,3.88,0743482824,9780743482820,eng,368,482,26
13006,Julius Caesar,William Shakespeare-Roma Gill-فرنگیس شادمان,3.67,0198320272,9780198320272,eng,128,133575,2519
13007,Julius Caesar,William Shakespeare-Barbara A. Mowat-Paul Werstine,3.67,0743482743,9780743482745,eng,239,5970,341
13008,Julius Caesar,William Shakespeare-John   Bowe-Michael Feast-Adrian Lester,3.67,1932219161,9781932219166,eng,3,51,3
13011,Julius Caesar,William Shakespeare-Marvin Spevack-Marga Munkelt,3.67,0521535131,9780521535137,eng,226,48,1
13012,Julius Caesar,William Shakespeare-SparkNotes,3.67,1586638475,9781586638474,eng,256,740,74
13018,Cliffsnotes on Shakespeare's Henry IV  Part 1,James K. Lowers-William Shakespeare-CliffsNotes,3.88,0822000237,9780822000235,eng,80,17,0
13020,King Henry IV  Part 1,William Shakespeare-David Scott Kastan,3.82,1904271359,9781904271352,eng,398,17063,461
13023,Alice in Wonderland,Jane Carruth-Rene Cloke-Lewis Carroll,4.03,0517223627,9780517223628,eng,92,357330,5104
13025,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,4.07,1857159047,9781857159042,eng,326,247,22
13028,Alice In Wonderland,Lewis Carroll-John Tenniel,4.01,0439291496,9780439291491,eng,160,133,16
13033,The Alexandria Quartet  (The Alexandria Quartet #1-4),Lawrence Durrell,4.17,0140153179,9780140153170,eng,884,9842,287
13035,The Alexandria Quartet,Lawrence Durrell,4.17,0571052045,9780571052042,eng,886,8,4
13037,Justine (The Alexandria Quartet #1),Lawrence Durrell,3.90,0140153195,9780140153194,eng,253,5183,507
13039,Clea (The Alexandria Quartet #4),Lawrence Durrell,4.19,0140153225,9780140153224,en-US,288,1824,114
13040,Siddhartha,Hermann Hesse,4.01,0613572742,9780613572743,eng,132,512,44
13042,Kate Vaiden,Reynolds Price,3.91,0684846942,9780684846941,eng,306,1313,110
13049,Jean-Jacques Rousseau and His World,Gavin de Beer,3.20,050013037X,9780500130377,eng,128,0,0
13053,Space,James A. Michener,3.97,0749312025,9780749312022,eng,815,35,4
13060,Nature Girl,Carl Hiaasen,3.62,0307262995,9780307262998,eng,306,18741,1506
13061,Stormy Weather,Carl Hiaasen,3.95,0446677167,9780446677165,en-US,388,12300,682
13062,Skin Tight (Mick Stranahan  #1),Carl Hiaasen,3.96,0446695696,9780446695695,en-US,420,14129,552
13064,Tourist Season,Carl Hiaasen,3.95,0446695718,9780446695718,eng,404,15036,644
13065,Native Tongue (Skink #2),Carl Hiaasen,3.95,044669570X,9780446695701,eng,437,11736,503
13066,Sick Puppy,Carl Hiaasen,3.89,0446695688,9780446695688,eng,464,19653,1022
13067,Flush,Carl Hiaasen,3.88,0375821821,9780375821820,eng,263,22913,2282
13068,Double Whammy (Skink #1),Carl Hiaasen,3.93,0446695661,9780446695664,eng,404,10705,603
13069,Naked Came the Manatee,Carl Hiaasen-Elmore Leonard-Dave Barry-James W. Hall-Edna Buchanan-Les Standiford-Paul Levine-Brian Antoni-Tananarive Due-John Dufresne-Vicki Hendricks-Carolina Hospital-Evelyn Mayerson,3.49,0449001245,9780449001240,eng,208,2253,152
13074,Strip Tease,Carl Hiaasen,3.84,044669567X,9780446695671,eng,464,12108,524
13075,Basket Case,Carl Hiaasen,3.81,044661193X,9780446611930,eng,413,322,29
13076,A Carl Hiaasen Collection: Stormy Weather  Tourist Season  and  Strip Tease,Carl Hiaasen-Edward Asner,4.45,0375410465,9780375410468,eng,9,44,1
13079,Skinny Dip (Mick Stranahan #2),Carl Hiaasen,3.80,0446615129,9780446615129,eng,496,32582,2547
13083,Hoot,Carl Hiaasen,3.82,0440421705,9780440421702,eng,292,83557,3570
13084,The Man Without A Country,Edward Everett Hale,3.72,1406917893,9781406917895,eng,46,605,58
13086,Suburban Nation: The Rise of Sprawl and the Decline of the American Dream,Andrés Duany-Elizabeth Plater-Zyberk-Jeff Speck,4.08,0865476063,9780865476066,eng,320,1898,152
13100,The Bible Cure For Diabetes,Don Colbert,3.84,0884196488,9780884196488,eng,96,20,1
13103,The Celestine Prophecy (Celestine Prophecy  #1),James Redfield,3.63,0446671002,9780446671002,eng,247,79714,3104
13104,The Celestine Prophecy: A Pocket Guide to the Nine Insights,James Redfield,3.86,0446912069,9780446912068,eng,68,1249,102
13105,The Tenth Insight: Holding the Vision (Celestine Prophecy  #2),James Redfield,3.63,0446674575,9780446674577,eng,256,9450,330
13106,The Celestine Prophecy,James Redfield-Lou Diamond Phillips,3.63,1594831955,9781594831959,en-US,0,62,9
13107,The Celestine Prophecy: An Experiential Guide,James Redfield,3.84,0553503707,9780553503708,eng,304,118,11
13110,The Celestine Prophecy,James Redfield,3.63,044651862X,9780446518628,en-US,247,1280,162
13113,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,3.77,0688052304,9780688052300,eng,412,414,43
13116,Дзен и искусство ухода за мотоциклом,Robert M. Pirsig,3.77,5890911856,9785890911858,rus,512,81,13
13119,The Dark Side Of Genius: The Life Of Alfred Hitchcock,Donald Spoto,3.83,030680932X,9780306809323,en-US,608,950,93
13121,Enchantment: The Life of Audrey Hepburn,Donald Spoto,3.86,0307237583,9780739474792,eng,352,2584,253
13122,Marilyn Monroe: The Biography,Donald Spoto,4.03,0815411839,9780815411833,eng,752,1347,98
13128,Cross (Alex Cross  #12),James Patterson,4.00,0316159794,9780316159791,eng,393,46163,1588
13130,Judge & Jury,James Patterson-Andrew Gross,3.99,0316013935,9780316013932,eng,419,40897,809
13131,The 6th Target (Women's Murder Club  #6),James Patterson-Maxine Paetro,4.03,0316014796,9780316014793,eng,390,45488,1410
13132,3rd Degree (Women's Murder Club  #3),James Patterson-Andrew Gross,4.01,0446614831,9780446614832,eng,339,60777,1684
13133,The Quickie,James Patterson-Michael Ledwidge,3.83,0316117366,9780316117364,eng,357,32369,2090
13134,You've Been Warned,James Patterson-Howard Roughan,3.53,0316014508,9780316014502,eng,374,17610,1485
13136,2nd Chance (Women's Murder Club  #2),James Patterson-Andrew Gross,4.03,0446696633,9780446696630,eng,400,75314,2030
13137,1st to Die (Women's Murder Club  #1),James Patterson,4.07,0446696617,9780446696616,eng,424,259028,4998
13138,Season of the Machete,James Patterson,3.24,0446600474,9780446600477,eng,341,5401,215
13139,School's Out—Forever (Maximum Ride  #2),James Patterson,4.15,0316155594,9780316155595,eng,409,101968,2684
13140,Jack & Jill (Alex Cross  #3),James Patterson,3.96,0446692654,9780446692656,eng,466,56029,1129
13141,The Midnight Club,James Patterson,3.81,0446606383,9780446606387,eng,368,10742,308
13142,Cat & Mouse (Alex Cross #4),James Patterson,3.98,0446692646,9780446692649,eng,432,242,17
13143,Pop Goes the Weasel (Alex Cross  #5),James Patterson,3.99,0446608815,9780446608817,eng,461,50669,936
13144,Roses Are Red (Alex Cross  #6),James Patterson,4.04,0747266999,9780747266990,eng,421,212,17
13145,Along Came a Spider (Alex Cross  #1),James Patterson,4.10,0446692638,9780446692632,eng,449,354100,3775
13146,Black Friday,James Patterson,3.67,0446609323,9780446609326,eng,480,9539,214
13147,Honeymoon (Honeymoon  #1),James Patterson-Howard Roughan,3.82,0446613371,9780446613378,eng,406,33168,1756
13148,Kiss the Girls (Alex Cross  #2),James Patterson,3.95,0446677388,9780446677387,eng,481,290733,2837
13149,The Thomas Berryman Number,James Patterson,2.86,0446600458,9780446600453,eng,272,4188,290
13151,London Bridges (Alex Cross  #10),James Patterson,3.93,0446613355,9780446613354,eng,403,35345,871
13152,The Angel Experiment (Maximum Ride  #1),James Patterson,4.08,0446617792,9780446617796,eng,413,184133,7559
13153,Hide and Seek,James Patterson,4.11,0006498523,9780006498520,eng,368,57226,405
13155,3rd Degree (Women's Murder Club  #3),James Patterson-Andrew Gross,4.01,0446696641,9780446696647,eng,352,249,12
13157,The Jester,James Patterson-Andrew Gross,3.80,0755300203,9780755300204,eng,548,16263,829
13158,See How They Run,James Patterson,3.84,1568654235,9781568654232,eng,320,41,1
13161,Miracle on the 17th Green (Travis McKinley  #1),James Patterson-Peter de Jonge,3.66,0316693359,9780316693356,eng,160,3558,309
13162,When the Wind Blows (When the Wind Blows  #1),James Patterson,3.92,0446676438,9780446676434,eng,416,41994,1303
13164,SantaKid,James Patterson-Michael Garland,3.89,0316000612,9780316000611,eng,48,850,50
13170,Runaway Ralph,Beverly Cleary,3.96,0440801346,9780440801344,eng,175,83,4
13172,Runaway Ralph,Beverly Cleary,3.96,0671296116,9780671296117,eng,147,2,1
13173,A Little Prairie House,Laura Ingalls Wilder-Renée Graef,4.19,0064435261,9780064435260,eng,32,1533,45
13177,Private Parts,Howard Stern,3.76,0671009443,9780671009441,eng,660,3746,145
13180,The Private Parts of Women,Lesley Glaister,3.82,0747526036,9780747526032,eng,288,21,3
13194,Green Arrow  Vol. 1: Quiver,Kevin Smith-Phil Hester-Ande Parks,4.07,1563899655,9781563899652,en-US,232,5225,129
13195,Quivers: A Life,Robin Quivers,3.51,0060391537,9780060391539,eng,341,60,5
13196,Quiver,Stephanie Spinner,3.51,0440238196,9780440238195,en-US,177,823,94
13199,A Quiver Full of Arrows,Jeffrey Archer,3.78,0312937695,9780312937690,eng,288,8944,166
13203,Celebrations: Rituals of Peace and Prayer,Maya Angelou,4.13,1400066107,9781400066100,eng,128,633,92
13206,The Collected Autobiographies of Maya Angelou,Maya Angelou,4.62,0679643257,9780679643258,eng,1184,961,53
13211,And Still I Rise,Maya Angelou-Linda Sunshine-Diego Rivera,4.42,0375505962,9780375505966,eng,54,3396,208
13214,I Know Why the Caged Bird Sings,Maya Angelou,4.22,0553279378,9780553279375,eng,289,326424,6783
13215,Life Doesn't Frighten Me,Maya Angelou-Jean-Michel Basquiat-Sara Jane Boyers,4.40,1556702884,9781556702884,eng,32,1151,158
13228,Cumbres borrascosas,Emily Brontë,3.84,8497644743,9788497644747,spa,384,146,25
13237,Dreaming in Pictures: The Photography,Lewis Carroll-Douglas R. Nickel,4.01,0300091699,9780300091694,eng,172,105,6
13238,Lewis Carroll's Jabberwocky: A Book of Brillig Dioramas,Lewis Carroll-Graeme Base,4.14,0810935201,9780810935204,eng,14,31,2
13241,The Collected Short Stories of Maxim Gorky,Maxim Gorky-Avrahm Yarmolinsky-Moura Budberg,3.94,0806510757,9780806510750,eng,404,848,16
13247,Mother,Maxim Gorky,3.93,1406957240,9781406957242,eng,368,29,0
13254,Name Dropping,Jane Heller,3.53,0312978332,9780312978334,eng,323,687,50
13257,Many Luscious Lollipops: A Book About Adjectives,Ruth Heller,4.06,0698116410,9780698116412,en-US,48,307,40
13258,What Was She Thinking? [Notes on a Scandal],Zoë Heller,3.71,0312421990,9780312421991,eng,258,13150,1116
13260,Night of Long Shadows (Eberron: Inquisitives  #2),Paul Crilley,3.64,0786942703,9780786942701,en-US,306,143,14
13269,The Poetics of Space,Gaston Bachelard-Maria Jolas-Étienne Gilson-John R. Stilgoe,4.19,0807064734,9780807064733,eng,282,6625,284
13270,Poetics,Aristotle-Malcolm Heath,3.82,0140446362,9780140446364,eng,138,11935,437
13275,Poetics of Music in the Form of Six Lessons,Igor Stravinsky-George Seferis-Arthur Knodel-Ingolf Dahl,4.11,0674678567,9780674678569,eng,160,896,30
13276,An Introduction to the Old Testament Poetic Books,C. Hassell Bullock,3.67,0802441416,9780802441416,eng,392,37,4
13285,Mondrian,John Milner-Piet Mondrian,3.62,0714831670,9780714831671,eng,235,24,1
13310,Writings on Art,Mark Rothko-Miguel López-Remiro,3.83,0300114400,9780300114409,eng,192,98,8
13314,The Legacy of Mark Rothko,Lee Seldes,3.85,0306807254,9780306807251,eng,403,37,5
13318,Rothko,Jacob Baal-Teshuva-Mark Rothko,4.15,3822818208,9783822818206,eng,96,429,12
13320,Mark Rothko,Diane Waldman-Bernard Malamud,4.04,0810915871,9780810915879,eng,296,43,2
13323,Mark Rothko  1903 1970,Diane Waldman,4.04,0500282757,9780500282755,eng,296,3,0
13329,A World of Art Fifth Edition,Henry M. Sayre,3.71,0132221861,9780132221863,en-US,592,52,1
13336,Olympian Odes. Pythian Odes,Pindar-William H. Race,4.05,0674995643,9780674995642,mul,416,54,5
13337,The Odes,Pindar-Cecil Maurice Bowra-Daniel C. Snell-Dawson William Turner-Maehler-Abraham Moore,3.89,014044209X,9780140442090,eng,256,1023,24
13342,The Odes: and Selected Fragments,Pindar-G.S. Conway-Richard Stoneman,3.89,0460876740,9780460876742,eng,352,7,1
13344,Nemean Odes. Isthmian Odes. Fragments,Pindar-William H. Race,4.11,0674995341,9780674995345,mul,480,34,1
13345,Sabriel (Abhorsen  #1),Garth Nix,4.17,0060575816,9780060575816,en-US,311,1296,158
13347,Euripides 3: Alcestis/Daughters of Troy/The Phoenician Women/Iphigenia at Aulis/Rhesus,Euripides-David R. Slavitt-Smith Palmer Bovie-Fred Chappell-Mark Rudman-Elaine Terranova-Richard Elman-Katharine Washburn-George Economou,3.88,0812216504,9780812216509,eng,392,7,1
13357,Eragon: Prima Official Game Guide,Prima Publishing,3.98,0761555528,9780761555520,eng,176,121,1
13358,The Everyday Life Bible: The Power of God's Word for Everyday Living,Anonymous-Joyce Meyer,4.70,0446578274,9780446578271,en-US,2208,1715,56
13360,Battlefield of the Mind: Winning the Battle in Your Mind,Joyce Meyer,4.34,0446691097,9780446691093,en-US,288,27119,703
13365,A Lady At Last (deWarenne Dynasty  #7),Brenda Joyce,4.07,0373771371,9780373771370,eng,379,1518,87
13368,James Joyce's Ulysses,Stuart Gilbert,4.17,0394700139,9780394700137,eng,405,1868,83
13374,A Complicated Kindness,Miriam Toews,3.65,1582433224,9781582433226,eng,253,17112,968
13375,A Complicated Kindness (Bookclub-In-A-Box),Marilyn Herbert-Miriam Toews,4.00,1897082274,9781897082270,eng,80,37,1
13376,The House of the Scorpion (Matteo Alacran  #1),Nancy Farmer,4.10,0689852231,9780689852237,eng,380,68128,5408
13377,The House of the Scorpion (Matteo Alacran  #1),Nancy Farmer,4.10,0439579295,9780439579292,eng,380,1338,226
13379,Race of Scorpions (The House of Niccolo  #3),Dorothy Dunnett,4.42,039457107X,9780394571072,eng,534,21,1
13382,Vinyl Cafe Odd Jobs,Stuart McLean,4.56,096830317X,9780968303177,eng,3,59,1
13383,Vinyl Cafe Coast to Coast Story Service,Stuart McLean,4.44,0968303188,9780968303184,eng,3,50,1
13384,Vinyl Cafe Unplugged (Vinyl Cafe  #3),Stuart McLean,4.23,0140299149,9780140299144,eng,272,1295,95
13388,Vinyl Cafe Diaries (Vinyl Cafe  #4),Stuart McLean,4.19,0670044369,9780670044368,eng,302,883,54
13396,Hesiod  the Homeric Hymns  Epic Cycle  Homerica,Hesiod-Homer-Hugh G. Evelyn-White,4.22,0674990633,9780674990630,mul,657,208,13
13397,Checkmate (Tom Clancy's Splinter Cell  #3),David  Michaels-Tom Clancy,3.93,0425212785,9780425212783,eng,402,3815,63
13398,Operation Barracuda (Tom Clancy's Splinter Cell  #2),David  Michaels-Raymond Benson-Tom Clancy,4.01,0425204227,9780425204221,eng,326,4909,76
13399,Splinter Cell (Tom Clancy's Splinter Cell  #1),David  Michaels-Raymond Benson-Tom Clancy,3.85,0425201686,9780425201688,eng,355,10106,182
13413,Dark Visions,Douglas E. Winter-Dan Simmons-Stephen King-George R.R. Martin,3.89,0575402903,9780575402904,en-US,381,142,13
13414,Ancilla to the Pre-Socratic Philosophers,Kathleen Banks Freeman-Hermann Alexander Diels,4.22,0674035011,9780674035010,eng,172,46,7
13421,The Presocratics,Philip Ellis Wheelwright,4.04,002426640X,9780024266408,en-US,352,199,11
13422,The Presocratic Philosophers,Geoffrey S. Kirk-John Earle Raven-Malcolm Schofield,4.24,0521274559,9780521274555,eng,518,652,24
13423,Presocratic Philosophy: A Very Short Introduction,Catherine Osborne,3.56,0192840940,9780192840943,eng,144,181,22
13424,The Presocratic Philosophers,Jonathan Barnes-Ted Honderich,4.14,0415050790,9780415050791,eng,728,63,3
13425,The First Philosophers: The Presocratics and Sophists,Robin Waterfield-Anaximander-Anaximenes-Empedocles-Gorgias of Leontini-Heraclitus-Parmenides-Protagoras-Pythagoras-Thales-Thrasymachus-Zeno of Elea,3.93,0192824546,9780192824547,eng,400,303,12
13440,Skeleton Crew,Stephen King,3.95,0751504386,9780751504385,eng,612,93593,1078
13441,Different Seasons,Stephen King,4.35,0751504335,9780751504330,eng,560,397,43
13442,Night Shift,Stephen King,3.99,0385129912,9780385129916,en-US,344,470,52
13444,The Talisman,Stephen King-Peter Straub,4.13,0670691992,9780670691999,eng,646,1199,129
13446,El retrato de Rose Madder,Stephen King-Bettina Blanch Tyroller,3.69,0307376583,9780307376589,spa,496,177,24
13448,The Dark Half,Stephen King,3.76,5550707004,9785550707005,eng,431,96,14
13449,La Milla Verde,Stephen King-María Eugenia Ciocchini Suárez,4.44,0743233603,9780743233606,spa,448,9,1
13451,Storm of the Century,Stephen King,3.91,067103264X,9780671032647,eng,376,17400,246
13455,Don't Think of an Elephant! Know Your Values and Frame the Debate: The Essential Guide for Progressives,George Lakoff-Howard Dean-ฐณฐ จินดานนท์-Dan Hazen-อภิรดา มีเดช,3.97,1931498717,9781931498715,eng,144,3820,435
13460,Girls Think of Everything: Stories of Ingenious Inventions by Women,Catherine Thimmesh-Melissa Sweet,4.15,0618195637,9780618195633,eng,64,835,161
13462,How Dogs Think: What the World Looks Like to Them and Why They Act the Way They Do,Stanley Coren,3.98,0743222334,9780743222334,en-US,368,667,56
13463,The How to Think Like Leonardo da Vinci Workbook: Your Personal Companion to How to Think Like Leonardo da Vinci,Michael J. Gelb,3.85,0440508827,9780440508823,eng,288,309,12
13467,Brit-Think  Ameri-Think: A Transatlantic Survival Guide,Jane Walmsley,3.25,0142001341,9780142001349,eng,160,258,38
13469,What You Think of Me Is None of My Business,Terry Cole-Whittaker,4.11,051509479X,9780515094794,en-US,208,190,21
13470,Think on These Things,Jiddu Krishnamurti-D. Rajagopal,4.40,0060916095,9780060916091,eng,258,2288,126
13484,Think Like a Cat: How to Raise a Well-Adjusted Cat—Not a Sour Puss,Pam Johnson-Bennett,4.06,0965013014,9780965013017,eng,413,512,63
13485,Think Like a Guy: How to Get a Guy by Thinking Like One,Giuliana DePandi,3.15,0312354371,9780312354374,en-US,172,115,24
13486,How to Think Theologically,Howard W. Stone-James O. Duke,3.65,0800638182,9780800638184,en-US,142,222,20
13487,JoJo's Bizarre Adventure  Vol. 6 (Stardust Crusaders  #6),Hirohiko Araki,4.38,1421506556,9781421506555,eng,208,264,5
13488,JoJo's Bizarre Adventure  Vol. 4 (Stardust Crusaders  #4),Hirohiko Araki,4.42,142150653X,9781421506531,eng,208,352,5
13489,JoJo's Bizarre Adventure  Vol. 5 (Stardust Crusaders  #5),Hirohiko Araki,4.42,1421506548,9781421506548,eng,208,310,2
13490,JoJo's Bizarre Adventure  Vol. 7 (Stardust Crusaders  #7),Hirohiko Araki,4.44,1421510782,9781421510781,eng,208,287,2
13492,Jojo's Bizarre Adventure  Tome 4: Dans la salle du dragon à deux têtes (Phantom Blood  #4),Hirohiko Araki,3.98,2290318043,9782290318041,fre,180,120,3
13493,JoJo's Bizarre Adventure  Vol. 8 (Stardust Crusaders  #8),Hirohiko Araki,4.47,1421510790,9781421510798,eng,208,257,3
